训练日志
本次训练参数：
	paras:200
	学习率lr:0.001
	max_steps:80
	经验回放类大小:20000
	一次采样数：1024
第43局, 当前小蛇平均长度为:4.05, 小蛇平均存活步数为:15.37, 探索率为:0.19
第44局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:15.43, 探索率为:0.19
第45局, 当前小蛇平均长度为:3.98, 小蛇平均存活步数为:13.11, 探索率为:0.19
第46局, 当前小蛇平均长度为:3.95, 小蛇平均存活步数为:14.86, 探索率为:0.19
第47局, 当前小蛇平均长度为:4.25, 小蛇平均存活步数为:15.20, 探索率为:0.19
第48局, 当前小蛇平均长度为:4.00, 小蛇平均存活步数为:14.96, 探索率为:0.19
第49局, 当前小蛇平均长度为:4.08, 小蛇平均存活步数为:17.70, 探索率为:0.18
第50局, 当前小蛇平均长度为:3.94, 小蛇平均存活步数为:14.23, 探索率为:0.18
第51局, 当前小蛇平均长度为:4.00, 小蛇平均存活步数为:14.73, 探索率为:0.18
第52局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:16.36, 探索率为:0.18
第53局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:16.07, 探索率为:0.18
第54局, 当前小蛇平均长度为:4.09, 小蛇平均存活步数为:15.65, 探索率为:0.17
第55局, 当前小蛇平均长度为:4.07, 小蛇平均存活步数为:14.81, 探索率为:0.17
第56局, 当前小蛇平均长度为:4.23, 小蛇平均存活步数为:15.77, 探索率为:0.17
第57局, 当前小蛇平均长度为:4.15, 小蛇平均存活步数为:15.77, 探索率为:0.17
第58局, 当前小蛇平均长度为:4.23, 小蛇平均存活步数为:16.71, 探索率为:0.17
第59局, 当前小蛇平均长度为:3.98, 小蛇平均存活步数为:14.36, 探索率为:0.17
第60局, 当前小蛇平均长度为:4.03, 小蛇平均存活步数为:15.88, 探索率为:0.16
第61局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:16.23, 探索率为:0.16
第62局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:13.47, 探索率为:0.16
第63局, 当前小蛇平均长度为:4.08, 小蛇平均存活步数为:13.22, 探索率为:0.16
第64局, 当前小蛇平均长度为:4.10, 小蛇平均存活步数为:18.53, 探索率为:0.16
第65局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:14.11, 探索率为:0.16
第66局, 当前小蛇平均长度为:4.08, 小蛇平均存活步数为:15.78, 探索率为:0.15
第67局, 当前小蛇平均长度为:4.22, 小蛇平均存活步数为:15.22, 探索率为:0.15
第68局, 当前小蛇平均长度为:4.19, 小蛇平均存活步数为:18.30, 探索率为:0.15
第69局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:17.80, 探索率为:0.15
第70局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:16.61, 探索率为:0.15
第71局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:16.37, 探索率为:0.15
第72局, 当前小蛇平均长度为:4.07, 小蛇平均存活步数为:15.68, 探索率为:0.15
第73局, 当前小蛇平均长度为:4.34, 小蛇平均存活步数为:14.53, 探索率为:0.14
第74局, 当前小蛇平均长度为:4.05, 小蛇平均存活步数为:14.41, 探索率为:0.14
第75局, 当前小蛇平均长度为:4.17, 小蛇平均存活步数为:16.16, 探索率为:0.14
第76局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:15.32, 探索率为:0.14
第77局, 当前小蛇平均长度为:4.04, 小蛇平均存活步数为:14.71, 探索率为:0.14
第78局, 当前小蛇平均长度为:4.06, 小蛇平均存活步数为:16.07, 探索率为:0.14
第79局, 当前小蛇平均长度为:4.17, 小蛇平均存活步数为:15.65, 探索率为:0.14
第80局, 当前小蛇平均长度为:4.30, 小蛇平均存活步数为:16.36, 探索率为:0.13
第81局, 当前小蛇平均长度为:3.99, 小蛇平均存活步数为:16.02, 探索率为:0.13
第82局, 当前小蛇平均长度为:4.25, 小蛇平均存活步数为:16.10, 探索率为:0.13
第83局, 当前小蛇平均长度为:4.14, 小蛇平均存活步数为:17.02, 探索率为:0.13
第84局, 当前小蛇平均长度为:4.06, 小蛇平均存活步数为:15.60, 探索率为:0.13
第85局, 当前小蛇平均长度为:4.29, 小蛇平均存活步数为:19.73, 探索率为:0.13
第86局, 当前小蛇平均长度为:4.33, 小蛇平均存活步数为:16.34, 探索率为:0.13
第87局, 当前小蛇平均长度为:4.00, 小蛇平均存活步数为:16.05, 探索率为:0.13
第88局, 当前小蛇平均长度为:4.28, 小蛇平均存活步数为:15.46, 探索率为:0.12
第89局, 当前小蛇平均长度为:4.25, 小蛇平均存活步数为:14.99, 探索率为:0.12
第90局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:14.77, 探索率为:0.12
第91局, 当前小蛇平均长度为:4.21, 小蛇平均存活步数为:15.38, 探索率为:0.12
第92局, 当前小蛇平均长度为:4.16, 小蛇平均存活步数为:14.88, 探索率为:0.12
第93局, 当前小蛇平均长度为:4.28, 小蛇平均存活步数为:13.65, 探索率为:0.12
第94局, 当前小蛇平均长度为:4.16, 小蛇平均存活步数为:15.84, 探索率为:0.12
第95局, 当前小蛇平均长度为:4.30, 小蛇平均存活步数为:14.81, 探索率为:0.12
第96局, 当前小蛇平均长度为:4.36, 小蛇平均存活步数为:16.84, 探索率为:0.11
第97局, 当前小蛇平均长度为:4.15, 小蛇平均存活步数为:14.30, 探索率为:0.11
第98局, 当前小蛇平均长度为:4.27, 小蛇平均存活步数为:16.23, 探索率为:0.11
第99局, 当前小蛇平均长度为:4.12, 小蛇平均存活步数为:13.97, 探索率为:0.11
第100局, 当前小蛇平均长度为:4.30, 小蛇平均存活步数为:14.85, 探索率为:0.11
第101局, 当前小蛇平均长度为:4.53, 小蛇平均存活步数为:18.69, 探索率为:0.11
第102局, 当前小蛇平均长度为:4.41, 小蛇平均存活步数为:14.92, 探索率为:0.11
第103局, 当前小蛇平均长度为:4.38, 小蛇平均存活步数为:15.20, 探索率为:0.11
第104局, 当前小蛇平均长度为:4.42, 小蛇平均存活步数为:15.69, 探索率为:0.11
第105局, 当前小蛇平均长度为:4.34, 小蛇平均存活步数为:17.55, 探索率为:0.10
第106局, 当前小蛇平均长度为:4.28, 小蛇平均存活步数为:14.94, 探索率为:0.10
第107局, 当前小蛇平均长度为:4.26, 小蛇平均存活步数为:17.25, 探索率为:0.10
第108局, 当前小蛇平均长度为:4.43, 小蛇平均存活步数为:16.35, 探索率为:0.10
第109局, 当前小蛇平均长度为:4.32, 小蛇平均存活步数为:14.76, 探索率为:0.10
第110局, 当前小蛇平均长度为:4.30, 小蛇平均存活步数为:15.75, 探索率为:0.10
第111局, 当前小蛇平均长度为:4.39, 小蛇平均存活步数为:15.16, 探索率为:0.10
第112局, 当前小蛇平均长度为:4.62, 小蛇平均存活步数为:17.42, 探索率为:0.10
第113局, 当前小蛇平均长度为:4.29, 小蛇平均存活步数为:15.45, 探索率为:0.10
第114局, 当前小蛇平均长度为:4.40, 小蛇平均存活步数为:15.60, 探索率为:0.10
第115局, 当前小蛇平均长度为:4.33, 小蛇平均存活步数为:15.33, 探索率为:0.09
第116局, 当前小蛇平均长度为:4.50, 小蛇平均存活步数为:17.07, 探索率为:0.09
第117局, 当前小蛇平均长度为:4.34, 小蛇平均存活步数为:18.79, 探索率为:0.09
第118局, 当前小蛇平均长度为:4.46, 小蛇平均存活步数为:18.02, 探索率为:0.09
第119局, 当前小蛇平均长度为:4.37, 小蛇平均存活步数为:17.20, 探索率为:0.09
第120局, 当前小蛇平均长度为:4.34, 小蛇平均存活步数为:16.42, 探索率为:0.09
第121局, 当前小蛇平均长度为:4.57, 小蛇平均存活步数为:17.82, 探索率为:0.09
第122局, 当前小蛇平均长度为:4.42, 小蛇平均存活步数为:19.05, 探索率为:0.09
第123局, 当前小蛇平均长度为:4.33, 小蛇平均存活步数为:15.07, 探索率为:0.09
第124局, 当前小蛇平均长度为:4.47, 小蛇平均存活步数为:18.74, 探索率为:0.09
第125局, 当前小蛇平均长度为:4.48, 小蛇平均存活步数为:16.46, 探索率为:0.09
第126局, 当前小蛇平均长度为:4.40, 小蛇平均存活步数为:16.59, 探索率为:0.08
第127局, 当前小蛇平均长度为:4.62, 小蛇平均存活步数为:17.91, 探索率为:0.08
第128局, 当前小蛇平均长度为:4.49, 小蛇平均存活步数为:16.84, 探索率为:0.08
第129局, 当前小蛇平均长度为:4.29, 小蛇平均存活步数为:17.52, 探索率为:0.08
第130局, 当前小蛇平均长度为:4.39, 小蛇平均存活步数为:19.30, 探索率为:0.08
第131局, 当前小蛇平均长度为:4.35, 小蛇平均存活步数为:15.94, 探索率为:0.08
第132局, 当前小蛇平均长度为:4.35, 小蛇平均存活步数为:15.62, 探索率为:0.08
第133局, 当前小蛇平均长度为:4.40, 小蛇平均存活步数为:15.82, 探索率为:0.08
第134局, 当前小蛇平均长度为:4.32, 小蛇平均存活步数为:15.13, 探索率为:0.08
第135局, 当前小蛇平均长度为:4.38, 小蛇平均存活步数为:15.99, 探索率为:0.08
第136局, 当前小蛇平均长度为:4.41, 小蛇平均存活步数为:16.18, 探索率为:0.08
第137局, 当前小蛇平均长度为:4.47, 小蛇平均存活步数为:19.57, 探索率为:0.08
第138局, 当前小蛇平均长度为:4.49, 小蛇平均存活步数为:16.89, 探索率为:0.07
第139局, 当前小蛇平均长度为:4.29, 小蛇平均存活步数为:17.80, 探索率为:0.07
第140局, 当前小蛇平均长度为:4.55, 小蛇平均存活步数为:17.57, 探索率为:0.07
第141局, 当前小蛇平均长度为:4.31, 小蛇平均存活步数为:16.20, 探索率为:0.07
第142局, 当前小蛇平均长度为:4.37, 小蛇平均存活步数为:16.48, 探索率为:0.07
第143局, 当前小蛇平均长度为:4.66, 小蛇平均存活步数为:18.27, 探索率为:0.07
第144局, 当前小蛇平均长度为:4.74, 小蛇平均存活步数为:17.11, 探索率为:0.07
第145局, 当前小蛇平均长度为:4.46, 小蛇平均存活步数为:18.62, 探索率为:0.07
第146局, 当前小蛇平均长度为:4.50, 小蛇平均存活步数为:17.84, 探索率为:0.07
第147局, 当前小蛇平均长度为:4.51, 小蛇平均存活步数为:15.65, 探索率为:0.07
第148局, 当前小蛇平均长度为:4.55, 小蛇平均存活步数为:15.96, 探索率为:0.07
第149局, 当前小蛇平均长度为:4.51, 小蛇平均存活步数为:16.09, 探索率为:0.07
第150局, 当前小蛇平均长度为:4.82, 小蛇平均存活步数为:17.21, 探索率为:0.07
第151局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:20.25, 探索率为:0.07
第152局, 当前小蛇平均长度为:4.47, 小蛇平均存活步数为:15.57, 探索率为:0.07
第153局, 当前小蛇平均长度为:4.52, 小蛇平均存活步数为:16.19, 探索率为:0.06
第154局, 当前小蛇平均长度为:4.54, 小蛇平均存活步数为:17.10, 探索率为:0.06
第155局, 当前小蛇平均长度为:4.53, 小蛇平均存活步数为:15.66, 探索率为:0.06
第156局, 当前小蛇平均长度为:4.42, 小蛇平均存活步数为:16.71, 探索率为:0.06
第157局, 当前小蛇平均长度为:4.57, 小蛇平均存活步数为:19.98, 探索率为:0.06
第158局, 当前小蛇平均长度为:4.82, 小蛇平均存活步数为:16.55, 探索率为:0.06
第159局, 当前小蛇平均长度为:4.99, 小蛇平均存活步数为:19.11, 探索率为:0.06
第160局, 当前小蛇平均长度为:4.45, 小蛇平均存活步数为:16.52, 探索率为:0.06
第161局, 当前小蛇平均长度为:4.58, 小蛇平均存活步数为:18.33, 探索率为:0.06
第162局, 当前小蛇平均长度为:4.64, 小蛇平均存活步数为:15.36, 探索率为:0.06
第163局, 当前小蛇平均长度为:5.05, 小蛇平均存活步数为:19.71, 探索率为:0.06
第164局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:21.93, 探索率为:0.06
第165局, 当前小蛇平均长度为:4.57, 小蛇平均存活步数为:18.89, 探索率为:0.06
第166局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:23.38, 探索率为:0.06
第167局, 当前小蛇平均长度为:4.43, 小蛇平均存活步数为:17.59, 探索率为:0.06
第168局, 当前小蛇平均长度为:5.07, 小蛇平均存活步数为:19.40, 探索率为:0.06
第169局, 当前小蛇平均长度为:4.92, 小蛇平均存活步数为:17.97, 探索率为:0.05
第170局, 当前小蛇平均长度为:5.01, 小蛇平均存活步数为:18.84, 探索率为:0.05
第171局, 当前小蛇平均长度为:4.79, 小蛇平均存活步数为:19.32, 探索率为:0.05
第172局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:17.93, 探索率为:0.05
第173局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:18.67, 探索率为:0.05
第174局, 当前小蛇平均长度为:5.05, 小蛇平均存活步数为:18.61, 探索率为:0.05
第175局, 当前小蛇平均长度为:5.05, 小蛇平均存活步数为:21.07, 探索率为:0.05
第176局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:17.89, 探索率为:0.05
第177局, 当前小蛇平均长度为:5.03, 小蛇平均存活步数为:21.84, 探索率为:0.05
第178局, 当前小蛇平均长度为:5.15, 小蛇平均存活步数为:19.66, 探索率为:0.05
第179局, 当前小蛇平均长度为:4.95, 小蛇平均存活步数为:19.17, 探索率为:0.05
第180局, 当前小蛇平均长度为:4.75, 小蛇平均存活步数为:17.20, 探索率为:0.05
第181局, 当前小蛇平均长度为:4.74, 小蛇平均存活步数为:17.79, 探索率为:0.05
第182局, 当前小蛇平均长度为:4.98, 小蛇平均存活步数为:20.18, 探索率为:0.05
第183局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:19.50, 探索率为:0.05
第184局, 当前小蛇平均长度为:4.89, 小蛇平均存活步数为:21.52, 探索率为:0.05
第185局, 当前小蛇平均长度为:4.94, 小蛇平均存活步数为:17.79, 探索率为:0.05
第186局, 当前小蛇平均长度为:5.08, 小蛇平均存活步数为:19.11, 探索率为:0.05
第187局, 当前小蛇平均长度为:4.99, 小蛇平均存活步数为:20.55, 探索率为:0.05
第188局, 当前小蛇平均长度为:4.86, 小蛇平均存活步数为:19.61, 探索率为:0.05
第189局, 当前小蛇平均长度为:4.84, 小蛇平均存活步数为:20.11, 探索率为:0.04
第190局, 当前小蛇平均长度为:4.80, 小蛇平均存活步数为:16.95, 探索率为:0.04
第191局, 当前小蛇平均长度为:4.91, 小蛇平均存活步数为:21.00, 探索率为:0.04
第192局, 当前小蛇平均长度为:4.67, 小蛇平均存活步数为:19.64, 探索率为:0.04
第193局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:18.59, 探索率为:0.04
第194局, 当前小蛇平均长度为:4.87, 小蛇平均存活步数为:20.66, 探索率为:0.04
第195局, 当前小蛇平均长度为:4.86, 小蛇平均存活步数为:17.52, 探索率为:0.04
第196局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:19.01, 探索率为:0.04
第197局, 当前小蛇平均长度为:5.03, 小蛇平均存活步数为:19.94, 探索率为:0.04
第198局, 当前小蛇平均长度为:5.33, 小蛇平均存活步数为:19.32, 探索率为:0.04
第199局, 当前小蛇平均长度为:5.35, 小蛇平均存活步数为:20.95, 探索率为:0.04
第200局, 当前小蛇平均长度为:5.03, 小蛇平均存活步数为:20.07, 探索率为:0.04
第201局, 当前小蛇平均长度为:4.99, 小蛇平均存活步数为:20.41, 探索率为:0.04
第202局, 当前小蛇平均长度为:5.08, 小蛇平均存活步数为:18.86, 探索率为:0.04
第203局, 当前小蛇平均长度为:5.08, 小蛇平均存活步数为:18.88, 探索率为:0.04
第204局, 当前小蛇平均长度为:5.31, 小蛇平均存活步数为:22.38, 探索率为:0.04
第205局, 当前小蛇平均长度为:5.25, 小蛇平均存活步数为:17.98, 探索率为:0.04
第206局, 当前小蛇平均长度为:5.17, 小蛇平均存活步数为:21.49, 探索率为:0.04
第207局, 当前小蛇平均长度为:4.97, 小蛇平均存活步数为:20.93, 探索率为:0.04
第208局, 当前小蛇平均长度为:4.86, 小蛇平均存活步数为:18.23, 探索率为:0.04
第209局, 当前小蛇平均长度为:5.02, 小蛇平均存活步数为:20.50, 探索率为:0.04
第210局, 当前小蛇平均长度为:5.18, 小蛇平均存活步数为:17.83, 探索率为:0.04
第211局, 当前小蛇平均长度为:5.10, 小蛇平均存活步数为:19.68, 探索率为:0.04
第212局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:18.91, 探索率为:0.04
第213局, 当前小蛇平均长度为:4.91, 小蛇平均存活步数为:17.26, 探索率为:0.04
第214局, 当前小蛇平均长度为:4.88, 小蛇平均存活步数为:16.86, 探索率为:0.03
第215局, 当前小蛇平均长度为:4.60, 小蛇平均存活步数为:19.42, 探索率为:0.03
第216局, 当前小蛇平均长度为:4.86, 小蛇平均存活步数为:18.52, 探索率为:0.03
第217局, 当前小蛇平均长度为:4.92, 小蛇平均存活步数为:21.20, 探索率为:0.03
第218局, 当前小蛇平均长度为:4.55, 小蛇平均存活步数为:17.81, 探索率为:0.03
第219局, 当前小蛇平均长度为:4.66, 小蛇平均存活步数为:18.11, 探索率为:0.03
第220局, 当前小蛇平均长度为:4.91, 小蛇平均存活步数为:27.11, 探索率为:0.03
第221局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:19.32, 探索率为:0.03
第222局, 当前小蛇平均长度为:5.17, 小蛇平均存活步数为:19.28, 探索率为:0.03
第223局, 当前小蛇平均长度为:5.10, 小蛇平均存活步数为:18.91, 探索率为:0.03
第224局, 当前小蛇平均长度为:5.04, 小蛇平均存活步数为:18.61, 探索率为:0.03
第225局, 当前小蛇平均长度为:5.01, 小蛇平均存活步数为:20.04, 探索率为:0.03
第226局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:18.61, 探索率为:0.03
第227局, 当前小蛇平均长度为:4.61, 小蛇平均存活步数为:24.52, 探索率为:0.03
第228局, 当前小蛇平均长度为:5.13, 小蛇平均存活步数为:18.74, 探索率为:0.03
第229局, 当前小蛇平均长度为:5.00, 小蛇平均存活步数为:19.45, 探索率为:0.03
第230局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:16.52, 探索率为:0.03
第231局, 当前小蛇平均长度为:4.95, 小蛇平均存活步数为:17.51, 探索率为:0.03
第232局, 当前小蛇平均长度为:5.11, 小蛇平均存活步数为:22.02, 探索率为:0.03
第233局, 当前小蛇平均长度为:4.83, 小蛇平均存活步数为:22.14, 探索率为:0.03
第234局, 当前小蛇平均长度为:5.09, 小蛇平均存活步数为:18.10, 探索率为:0.03
第235局, 当前小蛇平均长度为:5.12, 小蛇平均存活步数为:17.26, 探索率为:0.03
第236局, 当前小蛇平均长度为:5.10, 小蛇平均存活步数为:22.48, 探索率为:0.03
第237局, 当前小蛇平均长度为:5.21, 小蛇平均存活步数为:19.90, 探索率为:0.03
第238局, 当前小蛇平均长度为:4.92, 小蛇平均存活步数为:18.68, 探索率为:0.03
第239局, 当前小蛇平均长度为:5.50, 小蛇平均存活步数为:21.80, 探索率为:0.03
第240局, 当前小蛇平均长度为:5.24, 小蛇平均存活步数为:22.11, 探索率为:0.03
第241局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:18.48, 探索率为:0.03
第242局, 当前小蛇平均长度为:5.04, 小蛇平均存活步数为:23.12, 探索率为:0.03
第243局, 当前小蛇平均长度为:5.11, 小蛇平均存活步数为:19.16, 探索率为:0.03
第244局, 当前小蛇平均长度为:5.14, 小蛇平均存活步数为:18.32, 探索率为:0.03
第245局, 当前小蛇平均长度为:5.17, 小蛇平均存活步数为:20.17, 探索率为:0.03
第246局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:17.38, 探索率为:0.03
第247局, 当前小蛇平均长度为:5.28, 小蛇平均存活步数为:18.24, 探索率为:0.03
第248局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:15.84, 探索率为:0.02
第249局, 当前小蛇平均长度为:5.42, 小蛇平均存活步数为:22.42, 探索率为:0.02
第250局, 当前小蛇平均长度为:4.74, 小蛇平均存活步数为:18.66, 探索率为:0.02
第251局, 当前小蛇平均长度为:5.21, 小蛇平均存活步数为:21.57, 探索率为:0.02
第252局, 当前小蛇平均长度为:5.08, 小蛇平均存活步数为:21.16, 探索率为:0.02
第253局, 当前小蛇平均长度为:4.80, 小蛇平均存活步数为:27.02, 探索率为:0.02
第254局, 当前小蛇平均长度为:5.01, 小蛇平均存活步数为:21.07, 探索率为:0.02
第255局, 当前小蛇平均长度为:5.15, 小蛇平均存活步数为:18.48, 探索率为:0.02
第256局, 当前小蛇平均长度为:4.91, 小蛇平均存活步数为:19.94, 探索率为:0.02
第257局, 当前小蛇平均长度为:4.80, 小蛇平均存活步数为:16.05, 探索率为:0.02
第258局, 当前小蛇平均长度为:4.81, 小蛇平均存活步数为:17.46, 探索率为:0.02
第259局, 当前小蛇平均长度为:5.31, 小蛇平均存活步数为:19.95, 探索率为:0.02
第260局, 当前小蛇平均长度为:5.25, 小蛇平均存活步数为:19.57, 探索率为:0.02
第261局, 当前小蛇平均长度为:4.79, 小蛇平均存活步数为:18.27, 探索率为:0.02
第262局, 当前小蛇平均长度为:4.72, 小蛇平均存活步数为:18.11, 探索率为:0.02
第263局, 当前小蛇平均长度为:4.74, 小蛇平均存活步数为:21.57, 探索率为:0.02
第264局, 当前小蛇平均长度为:5.07, 小蛇平均存活步数为:20.07, 探索率为:0.02
第265局, 当前小蛇平均长度为:5.55, 小蛇平均存活步数为:22.62, 探索率为:0.02
第266局, 当前小蛇平均长度为:5.21, 小蛇平均存活步数为:22.16, 探索率为:0.02
第267局, 当前小蛇平均长度为:4.90, 小蛇平均存活步数为:19.09, 探索率为:0.02
第268局, 当前小蛇平均长度为:5.26, 小蛇平均存活步数为:19.34, 探索率为:0.02
第269局, 当前小蛇平均长度为:5.11, 小蛇平均存活步数为:21.20, 探索率为:0.02
第270局, 当前小蛇平均长度为:5.04, 小蛇平均存活步数为:19.77, 探索率为:0.02
第271局, 当前小蛇平均长度为:5.13, 小蛇平均存活步数为:21.34, 探索率为:0.02
第272局, 当前小蛇平均长度为:5.25, 小蛇平均存活步数为:23.61, 探索率为:0.02
第273局, 当前小蛇平均长度为:5.12, 小蛇平均存活步数为:20.21, 探索率为:0.02
第274局, 当前小蛇平均长度为:5.57, 小蛇平均存活步数为:21.32, 探索率为:0.02
第275局, 当前小蛇平均长度为:5.15, 小蛇平均存活步数为:19.07, 探索率为:0.02
第276局, 当前小蛇平均长度为:5.26, 小蛇平均存活步数为:24.99, 探索率为:0.02
第277局, 当前小蛇平均长度为:5.37, 小蛇平均存活步数为:20.73, 探索率为:0.02
第278局, 当前小蛇平均长度为:5.64, 小蛇平均存活步数为:23.64, 探索率为:0.02
第279局, 当前小蛇平均长度为:5.13, 小蛇平均存活步数为:19.86, 探索率为:0.02

训练日志
本次训练参数：
	paras:200
	学习率lr:0.001
	max_steps:40
	经验回放类大小:50000
	一次采样数：1024
第1局, 当前小蛇平均长度为:4.89, 小蛇平均存活步数为:22.42, 探索率为:0.02
第2局, 当前小蛇平均长度为:4.60, 小蛇平均存活步数为:15.66, 探索率为:0.02
第3局, 当前小蛇平均长度为:5.21, 小蛇平均存活步数为:21.33, 探索率为:0.02
第4局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:23.98, 探索率为:0.02
第5局, 当前小蛇平均长度为:4.96, 小蛇平均存活步数为:19.43, 探索率为:0.02
第6局, 当前小蛇平均长度为:5.04, 小蛇平均存活步数为:21.93, 探索率为:0.02
第7局, 当前小蛇平均长度为:5.21, 小蛇平均存活步数为:19.41, 探索率为:0.02
训练日志
本次训练参数：
	paras:200
	学习率lr:0.001
	max_steps:40
	经验回放类大小:50000
	一次采样数：1024
第1局, 当前小蛇平均长度为:5.17, 小蛇平均存活步数为:18.52, 探索率为:0.02
第2局, 当前小蛇平均长度为:5.05, 小蛇平均存活步数为:17.75, 探索率为:0.02
第3局, 当前小蛇平均长度为:5.29, 小蛇平均存活步数为:24.62, 探索率为:0.02
第4局, 当前小蛇平均长度为:5.50, 小蛇平均存活步数为:22.42, 探索率为:0.02
第5局, 当前小蛇平均长度为:5.50, 小蛇平均存活步数为:23.80, 探索率为:0.02
第6局, 当前小蛇平均长度为:5.14, 小蛇平均存活步数为:24.05, 探索率为:0.02
第7局, 当前小蛇平均长度为:5.17, 小蛇平均存活步数为:25.14, 探索率为:0.02
第8局, 当前小蛇平均长度为:5.63, 小蛇平均存活步数为:23.59, 探索率为:0.02
第9局, 当前小蛇平均长度为:5.40, 小蛇平均存活步数为:21.14, 探索率为:0.02
第10局, 当前小蛇平均长度为:5.89, 小蛇平均存活步数为:29.06, 探索率为:0.02
第11局, 当前小蛇平均长度为:5.68, 小蛇平均存活步数为:24.12, 探索率为:0.02
第12局, 当前小蛇平均长度为:5.80, 小蛇平均存活步数为:27.64, 探索率为:0.02
第13局, 当前小蛇平均长度为:5.57, 小蛇平均存活步数为:24.89, 探索率为:0.02
第14局, 当前小蛇平均长度为:5.29, 小蛇平均存活步数为:25.08, 探索率为:0.02
第15局, 当前小蛇平均长度为:5.71, 小蛇平均存活步数为:23.70, 探索率为:0.02
第16局, 当前小蛇平均长度为:5.63, 小蛇平均存活步数为:22.79, 探索率为:0.02
第17局, 当前小蛇平均长度为:5.79, 小蛇平均存活步数为:26.45, 探索率为:0.02
第18局, 当前小蛇平均长度为:6.01, 小蛇平均存活步数为:30.05, 探索率为:0.02
第19局, 当前小蛇平均长度为:5.98, 小蛇平均存活步数为:25.78, 探索率为:0.02
第20局, 当前小蛇平均长度为:5.82, 小蛇平均存活步数为:31.09, 探索率为:0.02
第21局, 当前小蛇平均长度为:5.38, 小蛇平均存活步数为:22.00, 探索率为:0.02
第22局, 当前小蛇平均长度为:5.40, 小蛇平均存活步数为:25.25, 探索率为:0.02
第23局, 当前小蛇平均长度为:5.96, 小蛇平均存活步数为:27.18, 探索率为:0.02
第24局, 当前小蛇平均长度为:5.63, 小蛇平均存活步数为:22.27, 探索率为:0.02
第25局, 当前小蛇平均长度为:5.82, 小蛇平均存活步数为:25.64, 探索率为:0.02
第26局, 当前小蛇平均长度为:5.92, 小蛇平均存活步数为:25.80, 探索率为:0.02
第27局, 当前小蛇平均长度为:5.63, 小蛇平均存活步数为:23.85, 探索率为:0.02
第28局, 当前小蛇平均长度为:5.53, 小蛇平均存活步数为:30.14, 探索率为:0.02
第29局, 当前小蛇平均长度为:5.84, 小蛇平均存活步数为:26.57, 探索率为:0.01
第30局, 当前小蛇平均长度为:5.65, 小蛇平均存活步数为:25.67, 探索率为:0.01
第31局, 当前小蛇平均长度为:5.92, 小蛇平均存活步数为:27.39, 探索率为:0.01
第32局, 当前小蛇平均长度为:5.57, 小蛇平均存活步数为:22.50, 探索率为:0.01
第33局, 当前小蛇平均长度为:5.73, 小蛇平均存活步数为:27.07, 探索率为:0.01
第34局, 当前小蛇平均长度为:5.78, 小蛇平均存活步数为:25.75, 探索率为:0.01
第35局, 当前小蛇平均长度为:5.92, 小蛇平均存活步数为:30.68, 探索率为:0.01
第36局, 当前小蛇平均长度为:5.99, 小蛇平均存活步数为:26.07, 探索率为:0.01
第37局, 当前小蛇平均长度为:5.96, 小蛇平均存活步数为:26.20, 探索率为:0.01
第38局, 当前小蛇平均长度为:6.07, 小蛇平均存活步数为:25.14, 探索率为:0.01
第39局, 当前小蛇平均长度为:5.58, 小蛇平均存活步数为:22.61, 探索率为:0.01
第40局, 当前小蛇平均长度为:5.71, 小蛇平均存活步数为:24.33, 探索率为:0.01
第41局, 当前小蛇平均长度为:6.33, 小蛇平均存活步数为:33.44, 探索率为:0.01
第42局, 当前小蛇平均长度为:5.70, 小蛇平均存活步数为:22.68, 探索率为:0.01
第43局, 当前小蛇平均长度为:5.93, 小蛇平均存活步数为:25.06, 探索率为:0.01
